material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,density_MP
mp-1105326,LiTaO3,Li,Ta,O,Pnma,0.2546535015,-40.9115018625,5.79858261603615
mp-1105280,LiTaO3,Li,Ta,O,Pnma,0.1104540115,-41.618802695,7.36987346128435
mp-862870,LiTcO3,Li,Tc,O,Pm-3m,0.0652702085833274,-34.62238479,4.43693425437706
mp-675460,LiTiCl3,Li,Ti,Cl,P4/mmm,0.202078536541668,-21.75502973,2.15129322980343
mp-676210,LiTiCl3,Li,Ti,Cl,Cm,0.0949556015416677,-22.852033515,1.99107869267822
mp-1185236,LiTmO3,Li,Tm,O,Pm-3m,0.488917546464285,-30.29105416,7.69844242060694
mp-8007,LiUO3,Li,U,O,R3c,0,-42.676756195,7.45234154625296
mp-1181180,LiUO3,Li,U,O,Amm2,0.208022927999998,-41.64248672,5.85805976175107
mp-545712,LiUO3,Li,U,O,Pm-3m,0.209034424999999,-41.63342559,6.22151470589955
mp-777676,LiVF3,Li,V,F,C2/c,0.0702715509999985,-28.58594192,2.81037276090297
mp-849502,LiVF3,Li,V,F,P-1,0.0943156014444426,-29.4609891327778,2.97204299844993
mp-782665,LiVF3,Li,V,F,Pbca,0.0535132356249983,-28.669972395625,2.94284432351195
mp-752911,LiVF3,Li,V,F,Pnma,0.0357912984999995,-29.784777,3.40912940379307
mp-752607,LiVF3,Li,V,F,R-3,0.0450840769999994,-29.73025819,3.33396118829346
mp-778509,LiVF3,Li,V,F,P2_13,0.0711593504999994,-28.58278581,3.23940045098168
mp-752619,LiVF3,Li,V,F,P2_1/m,0.0791807959999993,-29.50041226,3.27195648597386
mp-753024,LiVF3,Li,V,F,P6_3/mmc,0.0916307489999992,-29.49652483,2.24362975622281
mp-777894,LiVF3,Li,V,F,Pnna,0.0275804794999992,-28.7999154925,3.18138396702941
mp-756643,LiVF3,Li,V,F,C2/c,0.100416201999999,-29.457237,3.12190939945839
mp-752764,LiVF3,Li,V,F,R3c,0.0185087989999992,-29.860197935,3.36792367209069
mp-777551,LiVF3,Li,V,F,P2_13,0.0371581029999986,-28.7522142425,3.25419587482705
mp-777893,LiVF3,Li,V,F,Pccn,0.0211545174999994,-28.83242015125,3.23479011565068
mp-754098,LiVO3,Li,V,O,C2/m,0.110586672499999,-36.83068956,3.24166464743628
mp-19373,LiVO3,Li,V,O,C2/c,0.0196741134999998,-34.1048538,2.83016247662732
mp-1176521,LiVO3,Li,V,O,C2/m,0.0819969795000004,-33.7964985525,3.35218204211716
mp-763200,LiVO3,Li,V,O,C2,0.0845450154999989,-33.785099275,3.25806517329949
mp-19440,LiVO3,Li,V,O,C2/c,0,-34.1916121725,2.50502581385901
mp-1176510,LiVS3,Li,V,S,P-1,0.102973500583333,-27.59102656,2.46547944347275
mp-1185417,LiYbO3,Li,Yb,O,Pm-3m,0.323701215428572,-25.24802513,7.44319581985573
mp-976283,LiYO3,Li,Y,O,Pm-3m,0.415705300089286,-32.34498539,4.765655812771
mp-754435,LuAlO3,Lu,Al,O,R-3c,0.0822064017500086,-39.66228162,8.25990713326524
mp-756850,LuAlO3,Lu,Al,O,Cmcm,0.0983123664166747,-39.5819117316667,6.69775172620129
mp-755574,LuAlO3,Lu,Al,O,Pnma,0.0210325502500073,-39.9689584175,8.21624902642559
mp-1185485,LuAlO3,Lu,Al,O,Pm-3m,0.255492339750008,-38.79740885,8.34695119868305
mp-755358,LuAlO3,Lu,Al,O,P6_3/mmc,0.0616271787500082,-39.767061315,7.27385943674515
mp-772801,LuBiO3,Lu,Bi,O,R-3,0.0588451416250013,-35.311430765,9.40159740927503
mp-1176501,LuBiO3,Lu,Bi,O,R3c,0.0277422736250017,-35.464527225,9.46935711898661
mp-760461,LuBO3,Lu,B,O,Cmcm,0.0287614089999995,-41.681518465,6.59693952180014
mp-7560,LuBO3,Lu,B,O,R-3c,0,-41.824817655,6.84011557091903
mp-1222450,LuBO3,Lu,B,O,Ama2,0.0841256619999999,-41.40358553,6.83031322553559
mp-550950,LuCoO3,Lu,Co,O,Pnma,0.0347111426249995,-38.1318048275,9.27684357579511
mp-755471,LuCrO3,Lu,Cr,O,Pnma,0,-43.1833249875,8.4540556018785
mp-1193395,LuFeO3,Lu,Fe,O,P6_3cm,0.0138013812916675,-38.0184275383333,7.51271113873305
mp-1185488,LuGaO3,Lu,Ga,O,Pm-3m,0.467463501333346,-34.09478618,8.81662604499697
mp-755342,LuGaO3,Lu,Ga,O,P6_3/mmc,0.0212063693333464,-36.321430285,8.01962578000094
mp-755792,LuGaO3,Lu,Ga,O,Pnma,0.0545423528333462,-36.15678639,8.88707857778602
mp-768505,LuGaO3,Lu,Ga,O,P6_3cm,0,-36.42647258,8.01402658498431
mp-1185514,LuGeO3,Lu,Ge,O,Pm-3m,0.811421797062504,-33.22219519,8.42958271715775
mp-1237926,LuMgSe3,Lu,Mg,Se,C2/m,0.328991307,-22.103843445,5.13544777899908
mp-1232147,LuMgSe3,Lu,Mg,Se,C2/m,0.2955585025,-22.3336805825,5.37987167853783
mp-21125,LuMnO3,Lu,Mn,O,Pnma,0.0503064981666679,-41.9476327375,8.36826254547266
mp-18808,LuMnO3,Lu,Mn,O,P6_3cm,0,-40.3216877683334,7.50039343150274
mp-1105866,LuNiO3,Lu,Ni,O,P2_1/c,0.0162529474999999,-33.0392873425,8.93078960965852
mp-19327,LuNiO3,Lu,Ni,O,Pnma,0.0148717805,-33.04836074,8.89583336425863
mp-1185498,LuNpO3,Lu,Np,O,Pm-3m,0.5750024781875,-45.55505308,10.3207526553049
mp-1185490,LuPdO3,Lu,Pd,O,Pm-3m,0.684225316625003,-31.25021413,8.78282021311475
mp-1185529,LuReO3,Lu,Re,O,Pm-3m,0.985763634800012,-39.43578699,10.9722348934475
mp-1205366,LuRhO3,Lu,Rh,O,Pnma,0,-37.71161599,9.52353514697977
mp-973681,LuRhO3,Lu,Rh,O,Pm-3m,0.723557388499999,-34.10229323,8.95562908286114
mp-772180,LuScO3,Lu,Sc,O,P6_3cm,0.0400438891666699,-43.666476525,6.81771784994086
mp-776593,LuScO3,Lu,Sc,O,Pnma,0.0634593465000037,-43.5484763475,7.32115423466293
mp-768293,LuSeO3,Lu,Se,O,P2_1/c,0.03757851950781,-33.4952801075,6.61421055028375
mp-973655,LuSiO3,Lu,Si,O,Pm-3m,0.878017376874994,-36.31272523,8.36207813802816
mp-754231,LuTiO3,Lu,Ti,O,Pnma,0.0619414232500013,-43.462239135,7.93928540894655
mp-754597,LuTlO3,Lu,Tl,O,Pnma,0.0837613916249991,-32.3142840725,10.1854055898384
mp-973536,LuUO3,Lu,U,O,Pm-3m,0.704651925270158,-43.75561248,10.3906782355855
mp-973486,LuVO3,Lu,V,O,Pm-3m,0.56393285775,-38.49987837,7.94783861357735
mp-755583,LuVO3,Lu,V,O,Pnma,0.0057737502499986,-43.2902229025,8.27351572880383
mp-1210575,MgAgF3,Mg,Ag,F,Pm-3m,1.19587259200001,-16.76589087,3.68890110315293
mp-998418,MgAgF3,Mg,Ag,F,R-3c,0.0181428880000052,-22.646175745,4.96482078805379
mp-998358,MgAgF3,Mg,Ag,F,Pm-3m,0.033178936000005,-22.56916685,4.97046776995336
mp-1185841,MgAlO3,Mg,Al,O,Pm-3m,0.445497235727273,-30.83866075,3.32358281140284
mp-1185692,MgBeO3,Mg,Be,O,Pm-3m,0.649674217249999,-27.18127541,3.17503479864917
mp-1185847,MgBiO3,Mg,Bi,O,Pm-3m,0.456517275666671,-26.51548895,7.6623969291486
mp-1376863,MgBiO3,Mg,Bi,O,Pnma,0.124047268166671,-28.1766879875,6.98521590062872
mp-1185693,MgBO3,Mg,B,O,Pm-3m,1.013683423875,-29.58104323,3.64735462622432
mp-1199652,MgBO3,Mg,B,O,P2_1/c,0.182516128125001,-33.73322966375,2.65069612287148
mp-546079,MgCO3,Mg,C,O,C222_1,0.378061632999994,-33.9404601,3.07791836716469
mp-5348,MgCO3,Mg,C,O,R-3c,0,-35.835776155,2.90286816224539
mp-2647164,MgCO3,Mg,C,O,C2/m,0.314648656833326,-34.27407915,3.07335776476808
mp-1076820,MgCoO3,Mg,Co,O,Pm-3m,0.551288547125001,-26.49566774,4.31090015240427
mp-756102,MgCoO3,Mg,Co,O,Pnma,0.0919480421250007,-31.30283551,4.85197593783347
mp-761524,MgCoO3,Mg,Co,O,R-3,0.0659707361250002,-28.93079369,4.5695566952926
mp-755711,MgCoO3,Mg,Co,O,C2/c,0.103593163625,-31.1999216175,4.29853576637998
mp-1346485,MgCrO3,Mg,Cr,O,Pnma,0.120496968000002,-33.2762169275,4.26487075314721
mp-2225290,MgCrO3,Mg,Cr,O,Pm,0.171648616000001,-33.73982861,2.72395947342236
mp-1076317,MgCuO3,Mg,Cu,O,Pm-3m,0.498203377625001,-24.16232189,4.34277492793186
mp-1076368,MgFeO3,Mg,Fe,O,Pm-3m,0.464023453625001,-28.60031208,3.98444179683475
mp-1279364,MgFeO3,Mg,Fe,O,P-1,0.0702209631249993,-30.634075525,4.06495629799255
mp-1372708,MgFeO3,Mg,Fe,O,Pnma,0.107165139124999,-30.4913098725,4.2751571948885
mp-752416,MgFeO3,Mg,Fe,O,C2/c,0.132809754125001,-33.368600415,3.81109928552732
mp-754508,MgFeO3,Mg,Fe,O,R-3,0.0715508056250007,-33.89196967,4.35185361634766
mp-1303831,MgFeO3,Mg,Fe,O,R3,0.0703978456249992,-30.6582909475,4.10005682815975
mp-4819,MgGeO3,Mg,Ge,O,C2/c,0,-31.8016551725,4.25306520116286
mp-3759,MgGeO3,Mg,Ge,O,R-3,0.020074143000004,-31.70284424,4.76460592342965
mp-4575,MgGeO3,Mg,Ge,O,Pbca,0.00112177325000307,-31.796587196875,4.10448369115418
mp-3047,MgGeO3,Mg,Ge,O,Cmcm,0.156689857000003,-31.017632545,5.06728964478322
mp-1016827,MgGeO3,Mg,Ge,O,Pm-3m,0.513226850000003,-29.23695333,4.6822883694707
mp-29483,MgInBr3,Mg,In,Br,Pnma,0.0112514614999988,-15.0721912325,4.15546449905471
mp-1185889,MgInO3,Mg,In,O,Pm-3m,0.799884499125,-24.22962254,5.30435919702451
mp-1232299,MgInS3,Mg,In,S,C2/m,0.17458831725,-19.8679079725,3.41888144128275
mp-1232401,MgInSe3,Mg,In,Se,R-3,0.277398523083334,-17.2570860083334,3.30424457301606
mp-1232193,MgInSe3,Mg,In,Se,C2/m,0.27927762775,-17.311895425,4.19821993271577
mp-1237970,MgInSe3,Mg,In,Se,C2/m,0.26636553375,-17.3543037875,4.33539519747715
mp-1016826,MgIrO3,Mg,Ir,O,Pm-3m,0.783825347000004,-29.116051,7.28442212606341
mp-976446,MgMnO3,Mg,Mn,O,Pm-3m,0.490212198,-31.21200048,4.05295360792996
mp-770581,MgMnO3,Mg,Mn,O,Pnma,0.0767369350000005,-33.2927410175,4.41954510121219
mp-770618,MgMnO3,Mg,Mn,O,R-3,0,-33.670913605,4.18166448911525
mp-1185896,MgMoO3,Mg,Mo,O,Pm-3m,0.640768282999999,-30.99245569,4.3571755322669
mp-1342607,MgMoO3,Mg,Mo,O,Pnma,0.0599380910000003,-33.04140419,4.99005931066398
mp-1017629,MgNiH3,Mg,Ni,H,Pm-3m,0.00498506325000037,-18.32312541,3.87336945329185
mp-1016843,MgOsO3,Mg,Os,O,Pm-3m,0.648656036000004,-32.51672447,7.25514538695557
mp-976722,MgPbO3,Mg,Pb,O,Pm-3m,0.500734861000002,-25.32234287,7.35902502870176
mp-675651,MgPS3,Mg,P,S,C2/m,0,-23.193802075,2.25328896284126
mp-30943,MgPSe3,Mg,P,Se,R-3,0,-20.51249036,3.59276641354474
mp-1185941,MgReO3,Mg,Re,O,Pm-3m,0.649530807,-35.48549691,7.11238566127517
mp-1016929,MgRhO3,Mg,Rh,O,Pm-3m,0.716897825000002,-27.88439059,4.90387238458101
mp-1016829,MgRuO3,Mg,Ru,O,Pm-3m,0.633980686999999,-30.96290064,4.9160103735512
mp-1347225,MgSbO3,Mg,Sb,O,P2_1/c,0.158619402708333,-29.60987761,5.26351170837672
mp-1342178,MgSbO3,Mg,Sb,O,P2_1/m,0.198446433708332,-29.41073361,5.25198147319179
mp-1232175,MgScS3,Mg,Sc,S,C2/m,0.317098725499999,-26.1764855425,2.25376151695214
mp-1232226,MgScS3,Mg,Sc,S,R-3,0.214182141499999,-26.7621613166666,2.60636907450331
mp-1232171,MgScSe3,Mg,Sc,Se,R-3,0.181565915249999,-24.28000803,4.17000737490134
mp-1232150,MgScSe3,Mg,Sc,Se,C2/m,0.29154052125,-23.6755317475,3.69659242362008
mp-12271,MgSeO3,Mg,Se,O,Pnma,0,-28.010715255,4.25130204656974
mp-642228,MgSiO3,Mg,Si,O,Pbca,0.204268391874998,-34.930509275,2.98675522253784
mp-1020118,MgSiO3,Mg,Si,O,Pca2_1,0.0167920121249967,-35.898423950625,3.14007399874381
mp-5924,MgSiO3,Mg,Si,O,R-3,0.115378104999997,-35.40631106,3.67601974893268
mp-557803,MgSiO3,Mg,Si,O,Pna2_1,0.010944861999997,-35.9267943625,3.05226098638581
mp-642209,MgSiO3,Mg,Si,O,Pna2_1,0.447468404999997,-33.66310199875,3.27057524827835
mp-5026,MgSiO3,Mg,Si,O,Pbcn,0.00663840874999799,-35.94954690625,2.98755009797825
mp-556940,MgSiO3,Mg,Si,O,Pbca,0.107531239499997,-35.41765744125,3.01379503474372
mp-657336,MgSiO3,Mg,Si,O,Pna2_1,0.287785683499998,-34.45521504,3.2693905508833
mp-1020115,MgSiO3,Mg,Si,O,Pc,0.0110891789999972,-35.92603257,3.05132563075533
mp-642210,MgSiO3,Mg,Si,O,Pna2_1,0.144595414999997,-35.2497196425,2.48795242133274
mp-530986,MgSiO3,Mg,Si,O,C2,0.101497966749998,-35.477960895625,3.42369513850419
mp-1199778,MgSiO3,Mg,Si,O,Pna2_1,0.0101824177499967,-35.91728969375,2.98494346895565
mp-1020361,MgSiO3,Mg,Si,O,P2/c,0.00881994474999814,-35.938701479375,3.00414754154245
mp-4391,MgSiO3,Mg,Si,O,Cmcm,0.259424540999998,-34.682832095,3.96487409055764
mp-554137,MgSiO3,Mg,Si,O,P2_1/c,0.106837850249997,-35.42282312375,3.05528722481481
mp-1180703,MgSiO3,Mg,Si,O,C2/c,0.400791761999998,-33.9774343525,3.06583908972665
mp-1020125,MgSiO3,Mg,Si,O,Pca2_1,0.00946739324999779,-35.934664539375,3.00613862705864
mp-772412,MgSiO3,Mg,Si,O,I4_1/a,0.0870238223749968,-35.54672818625,3.41245004820564
mp-603930,MgSiO3,Mg,Si,O,C2/c,0.00771661099999754,-35.8045598325,3.05443235083223
mp-644879,MgSiO3,Mg,Si,O,Pbcn,0.0491323894999969,-35.73709480375,3.15477330356941
mp-1180468,MgSiO3,Mg,Si,O,C2/c,1.6645903005,-29.2255280075,2.07364692412556
mp-657338,MgSiO3,Mg,Si,O,Pbca,0.131476958624997,-35.270186145,3.02380216255619
mp-1020117,MgSiO3,Mg,Si,O,Pc,0.00945927224999732,-35.93445882375,3.00674092797292
mp-5834,MgSiO3,Mg,Si,O,Pbca,0.00617185374999796,-35.951656705625,3.08076426957011
mp-642216,MgSiO3,Mg,Si,O,P2_1/c,0.124022339999997,-35.3110824025,3.44700706774725
mp-3547,MgSiO3,Mg,Si,O,Pnma,0.215346297999998,-34.90523399,3.97064864541044
mp-1256030,MgSiO3,Mg,Si,O,Pnma,0.440156862999998,-33.68616618125,3.15622964928327
mp-1020123,MgSiO3,Mg,Si,O,P2/c,0.0189632394999979,-35.88616129625,3.07782748439671
mp-1016928,MgSiO3,Mg,Si,O,Pm-3m,0.465560997999997,-33.65533594,3.79871764877852
mp-3470,MgSiO3,Mg,Si,O,P2_1/c,0.00598380274999677,-35.9526812025,3.08414081022653
mp-4321,MgSiO3,Mg,Si,O,C2/c,0.0175747644999982,-35.8944248475,3.1735453768514
mp-1195746,MgSiO3,Mg,Si,O,P2/c,0.0199288792499974,-35.88263562875,3.05497923324381
mp-1196002,MgSiO3,Mg,Si,O,P2/c,0.0151444311249982,-35.906871945625,3.04343747580901
mp-1182302,MgSiO3,Mg,Si,O,P2_1/c,0.292971164749998,-34.48326693,2.67199324786875
mp-603907,MgSiO3,Mg,Si,O,C2/c,0.189594975499999,-34.9982430875,3.44512634708732
mp-1020124,MgSiO3,Mg,Si,O,P2_1/c,0.00849737399999739,-35.939797759375,3.06457806848311
mp-1181528,MgSiO3,Mg,Si,O,P2_1/c,0.298776404499997,-34.47560351625,2.58016026639335
mp-769348,MgSnO3,Mg,Sn,O,Pnma,0.0730104980000013,-30.53645713,5.56260384426828
mp-1016820,MgSnO3,Mg,Sn,O,Pm-3m,0.629874776000001,-27.75376395,4.86338973280714
mp-1176491,MgSnO3,Mg,Sn,O,R-3,0.00359464900000006,-30.883383205,5.40772658324975
mp-769347,MgSO3,Mg,S,O,P2_1/c,0.0734270744285706,-29.81866459,2.79201524154867
mp-769322,MgSO3,Mg,S,O,P2_1/c,0.0573955014285703,-29.89844221375,2.71290144504767
mp-769397,MgSO3,Mg,S,O,R-3,0.0484099834285692,-29.9433879533333,2.83973471044496
mp-1345923,MgTiO3,Mg,Ti,O,Pnma,0.0829077270000003,-38.70898964,3.95355487598653
mp-1016830,MgTiO3,Mg,Ti,O,Pm-3m,0.455477978999999,-36.84623246,3.51727903099295
mp-3771,MgTiO3,Mg,Ti,O,R-3,0,-39.120984415,3.78000701706389
mp-1210617,MgTlCl3,Mg,Tl,Cl,Pnma,0.0183001889999987,-17.0191413975,4.34910602028501
mp-998739,MgTlF3,Mg,Tl,F,Pm-3m,0,-23.73651945,6.65235292841891
mp-1185613,MgTlO3,Mg,Tl,O,Pm-3m,0.569437487625,-22.75054462,7.35044882279066
mp-1185614,MgUO3,Mg,U,O,Pm-3m,0.623524714000014,-39.88837848,9.29584818998289
mp-545348,MgVO3,Mg,V,O,Cmmm,0.262183254,-36.93854368,2.88742097256401
mp-1016886,MgVO3,Mg,V,O,Pm-3m,0.510588147999999,-32.88797621,3.79149437796907
mp-27186,MgVO3,Mg,V,O,Cmcm,0,-38.281455255,2.85743743616066
mp-1370061,MgVO3,Mg,V,O,Pnma,0.0928165374999992,-35.1773912,4.10994864222607
mp-1079330,MgVO3,Mg,V,O,Cmc2_1,0.184720741999999,-35.614777845,2.81313642340986
mp-1147661,MgVS3,Mg,V,S,Cm,0.220976500500001,-27.42698271,2.63064294744953
mp-1326513,MgWO3,Mg,W,O,Pnma,0.0817830849999961,-34.3107203725,7.48418225504454
mp-1413707,MgWO3,Mg,W,O,Cm,0.397613723999996,-32.85867807,6.20846346399473
mp-1185612,MgZnO3,Mg,Zn,O,Pm-3m,0.703546248249999,-21.81196833,4.10138131418459
mp-1017000,MgZrO3,Mg,Zr,O,Pm-3m,0.667561955000002,-37.14060207,3.84538764935298
mp-1206344,MnAgF3,Mn,Ag,F,Pm-3m,0.931364924000004,-21.36344851,4.25589141674984
mp-754229,MnAgO3,Mn,Ag,O,R-3,0.0710377984999955,-31.98832854,5.98077496085001
mp-1368992,MnAlO3,Mn,Al,O,Pnma,0.161166981943182,-34.9316131525,4.29897324919427
mp-774250,MnAlO3,Mn,Al,O,P-1,0.0596548579431833,-37.32609305,4.41430453978552
mp-1258775,MnAlO3,Mn,Al,O,Cmc2_1,0.19009806060985,-36.7108261266667,4.2375358775951
mp-1260288,MnAlO3,Mn,Al,O,P6_3cm,0.283037619943183,-36.580541095,4.19739130254122
mp-1399724,MnAlO3,Mn,Al,O,Pm-3m,1.30291297794318,-31.17564661,4.06098517730827
mp-1405591,MnAlO3,Mn,Al,O,P-1,4.96497727394318,-12.86532513,4.41430463797085
mp-1444809,MnAlO3,Mn,Al,O,P6_3/mmc,0.284369633943183,-33.1264596,4.16376367079691
mp-1105271,MnBiO3,Mn,Bi,O,Pnma,0.0256754215999928,-33.186097285,8.31013246649592
mp-1202955,MnBiO3,Mn,Bi,O,Pmn2_1,0.0348086697249936,-33.144663875625,8.08636081603832
mp-1106239,MnBiO3,Mn,Bi,O,Cc,0.0299001160999932,-33.165127695,8.04914062966159
mp-23477,MnBiO3,Mn,Bi,O,C2/c,0.028161421099993,-35.0604144875,8.3101118302588
mp-556711,MnBiO3,Mn,Bi,O,P2_1/c,0.0978672715999931,-34.64314441,7.79093650697711
mp-1194603,MnBiO3,Mn,Bi,O,P2_1/c,0.0262128320999926,-33.181162655,8.10889577890733
mp-761288,MnBO3,Mn,B,O,R-3c,0.0419155774687496,-38.86613029,3.97918747349374
mp-1185996,MnBO3,Mn,B,O,Pm-3m,1.07848962446875,-33.67295914,4.81745046588573
mp-1278986,MnBO3,Mn,B,O,P-1,0.0298327669687488,-38.90903134,3.96741282287604
mp-25296,MnBO3,Mn,B,O,P-6,0.223279765135416,-39.74077006,3.18375767032111
mp-1289597,MnBO3,Mn,B,O,C2/c,0.0178630129687498,-38.98682825,3.97360817516022
mp-1016854,MnCdO3,Mn,Cd,O,Pm-3m,0.279906975333334,-28.2059992,6.45162809030032
mp-546798,MnClO3,Mn,Cl,O,Cmc2_1,0.356274601562497,-30.487355205,2.29243003785783
mp-1180142,MnCO3,Mn,C,O,C2/c,1.04445846,-34.301705725,2.03116178328254
mp-695863,MnCO3,Mn,C,O,C2/c,1.339096991,-36.216888985,3.28188644126242
mp-18814,MnCO3,Mn,C,O,R-3c,0,-39.548560315,3.55273386909163
mp-1180143,MnCO3,Mn,C,O,P2_1/c,0.2725020945,-38.1726945125,3.46654182869306
mp-1078473,MnCO3,Mn,C,O,P-1,0.0302993669999996,-39.26267016,3.49747200204996
mp-690525,MnCO3,Mn,C,O,Cc,0.081420198,-39.15117251,3.40617670509839
mp-1271783,MnCO3,Mn,C,O,P2/c,0.0299065605000006,-39.4218204175,3.41986794382827
mp-20641,MnCoO3,Mn,Co,O,R-3,0,-37.535392265,5.46639358917444
mp-1181286,MnCoO3,Mn,Co,O,C2/m,0.0899413790001118,-33.39917592,5.09700922025719
mp-1176440,MnCuO3,Mn,Cu,O,R-3,0.0355585284166677,-31.44800798,5.53507058706109
mp-674482,MnFeO3,Mn,Fe,O,Ibca,0.0115608874375006,-39.34697448125,5.13976241385626
mp-759744,MnFeO3,Mn,Fe,O,P1,0.0665825984375008,-39.42552719,4.97550706949032
mp-1176435,MnGaO3,Mn,Ga,O,P6_3/mmc,0.0807459091874989,-33.59905371,5.2278778929769
mp-1106201,MnGeO3,Mn,Ge,O,C2/c,0,-35.493929605,4.68011775715885
mp-643577,MnGeO3,Mn,Ge,O,Pbca,0.00273475424999958,-35.494233971875,4.59447197878585
mp-20798,MnGeO3,Mn,Ge,O,R-3,0.0167531990000001,-36.31483782,5.38072551636333
mp-28912,MnInBr3,Mn,In,Br,Pnma,0.00409645099999967,-20.58503465,4.55681885560396
mp-1422819,MnInF3,Mn,In,F,Pm-3m,0.0312227146666677,-27.12249064,4.71498499055919
mp-1099572,MnInF3,Mn,In,F,R3m,0.0311785166666665,-27.12231494,4.70662362151601
mp-998241,MnInF3,Mn,In,F,P1,0.0312297806666662,-27.12103684,4.69931401168826
mp-882825,MnInO3,Mn,In,O,P6_3cm,0.0145566753541662,-34.80623545,6.00245015625891
mp-1193780,MnInO3,Mn,In,O,P-3c1,0.0166393080208334,-32.9324576433333,5.91905244457847
mp-550807,MnInO3,Mn,In,O,P6_3/mmc,0.0220858326875,-34.8136926,5.98335921180419
mp-19331,MnNiO3,Mn,Ni,O,R-3,0,-31.28183547,5.38167692642303
mp-1180705,MnNiO3,Mn,Ni,O,C2/m,0.253462698,-30.079826295,4.74327427212923
mp-510672,MnPbO3,Mn,Pb,O,C2/c,0.0719064465512904,-34.7890689416666,8.43719418623344
mp-37214,MnPbO3,Mn,Pb,O,Pm-3m,0.113874719884623,-31.90763664,8.58476707475401
mp-1188613,MnPbO3,Mn,Pb,O,P2/c,0.060138137884624,-32.2247112925,6.49232138724183
mp-1106337,MnPbO3,Mn,Pb,O,P2/c,0.0769999478846222,-32.1395462525,6.67502103861664
mp-1210723,MnPO3,Mn,P,O,P2_1/c,0.30709131496428,-36.41266105625,3.02790524261251
mp-1232516,MnPS3,Mn,P,S,P-1,0.00666331699998946,-28.9816582025,2.70439640916926
mp-8613,MnPS3,Mn,P,S,C2/m,0,-28.90767278,2.61746008507723
mp-8695,MnPSe3,Mn,P,Se,R-3,0,-26.341531115,4.01494433125019
mp-1199914,MnSeO3,Mn,Se,O,P2_1/c,0.000855243000011718,-31.99199904375,3.85863686497271
mp-1202364,MnSeO3,Mn,Se,O,P2_1/c,0,-32.00455244125,3.98130424057668
mp-22224,MnSeO3,Mn,Se,O,Pnma,0.0202544245000125,-32.7588492725,4.74597402946635
mp-17766,MnSiO3,Mn,Si,O,P2_1/c,0.0161973025000091,-40.50121621625,3.60325214529045
mp-532143,MnSiO3,Mn,Si,O,I4_1/a,0.0823351248750086,-40.117093870625,4.19668911305797
mp-1180212,MnSiO3,Mn,Si,O,P-1,0.369881986600008,-37.818170142,3.19068689937413
mp-647680,MnSiO3,Mn,Si,O,P-1,0.307521472800008,-38.130327132,3.47202128670234
mp-1180172,MnSiO3,Mn,Si,O,P-1,0.293809884800009,-38.197873034,3.56746640716963
mp-1181218,MnSiO3,Mn,Si,O,P-1,0.115164987800007,-39.100130014,3.40871085381885
mp-1289249,MnSiO3,Mn,Si,O,C2/c,0.0127983590000085,-39.606728985,3.60349002032594
mp-1172857,MnSiO3,Mn,Si,O,P2_1/c,0.0162319615000097,-39.59809297125,3.66605088252722
mp-5945,MnSiO3,Mn,Si,O,P-1,0.0070941201428667,-40.5173554392857,3.61420178235176
mp-560199,MnSiO3,Mn,Si,O,P-1,0.00718814620000785,-40.508424117,3.62754297763566
mp-1181816,MnSnO3,Mn,Sn,O,P-1,0.154089911999994,-33.92726683,4.14272967974011
mp-20569,MnSnO3,Mn,Sn,O,R-3,0,-35.59734228,5.9132162574143
mp-691106,MnSnO3,Mn,Sn,O,R3c,0.0223195969999939,-34.571689475,5.97638027056208
mp-560522,MnSO3,Mn,S,O,R-3,0.0695582598095541,-34.5810030516666,3.38445316943798
mp-27818,MnSO3,Mn,S,O,P2_1/c,0.0693872306428878,-34.600991345,3.22445739705351
mp-570290,MnTlCl3,Mn,Tl,Cl,Pm-3m,0.0293077779999997,-22.29047616,4.66136981665529
mp-570300,MnTlCl3,Mn,Tl,Cl,Pnma,0,-22.4358356525,4.61865580640659
mp-30528,MnTlCl3,Mn,Tl,Cl,Pnma,0.0243922364999998,-22.314516355,4.69396253033244
mp-998762,MnTlF3,Mn,Tl,F,Pm-3m,0,-27.1987305,6.532573459925
mp-23443,MnTlI3,Mn,Tl,I,Pnma,0.0170265940000003,-18.7331764775,5.84478550914756
mp-770870,MnTlO3,Mn,Tl,O,Pnma,0.053737198187501,-30.1515481,8.50061705125833
mp-768374,MnTlO3,Mn,Tl,O,P6_3cm,0.0307751781875023,-32.1735314783333,7.91149341447671
mp-1311921,MnTlO3,Mn,Tl,O,P-1,0.0640513796875011,-30.070162065,8.32854352491347
mp-768432,MnTlO3,Mn,Tl,O,R-3,0.121886347187501,-32.51402899,7.68497499021342
mp-753819,MnTlO3,Mn,Tl,O,P2_1/c,0.061953488187501,-32.0683968275,8.62555991161899
mp-1106224,MnVO3,Mn,V,O,Pnma,0.0340148151071453,-39.0505602625,4.88188030023558
mp-754318,MnZnO3,Mn,Zn,O,R-3,0.00579423399999879,-33.1641614,5.5022941241861
mp-772528,MnZnO3,Mn,Zn,O,Pnma,0.0983824519999992,-30.0865320525,5.73135597877537
mp-1016932,MnZnO3,Mn,Zn,O,Pm-3m,0.56117291,-27.75132865,5.34889470553961
mp-1186106,MoPbO3,Mo,Pb,O,Pm-3m,0.117392296812503,-32.6828942,8.41645008784086
