material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,nsites,density_MP,s_A,s_B,s_X
mp-555351,FeBiO3,Fe,Bi,O,Cmcm,0.255389192999999,-130.01505185,10,9.0227011761841,0.78,1.03,1.42
mp-547069,FeBiO3,Fe,Bi,O,Pm-3m,0.255312755,-32.49699184,10,9.03398870241212,0.78,1.03,1.42
mp-22949,FeBiO3,Fe,Bi,O,R3m,0.0335794109999998,-32.934587,10,8.17121179272593,0.78,1.03,1.42
mp-1181394,FeBiO3,Fe,Bi,O,P2_1/m,0.2566392445,-119.8765379,20,8.43643429715704,0.78,1.03,1.42
mp-23501,FeBiO3,Fe,Bi,O,R3c,0.0016325029999997,-66.17362819,10,8.34216007193672,0.78,1.03,1.42
mp-645159,FeBiO3,Fe,Bi,O,Pnma,0.0116057659999997,-124.13074064,20,8.36268547111682,0.78,1.03,1.42
mp-548231,FeBiO3,Fe,Bi,O,R3,0.0621230749999997,-66.18909942,10,8.64189554862418,0.78,1.03,1.42
mp-551451,FeBiO3,Fe,Bi,O,P1,0.437927116999998,-31.57709274,5,4.31401592925334,0.78,1.03,1.42
mp-1274711,FeBO3,Fe,B,O,P6_3/mmc,0.102478731,-72.96721957,20,3.21897084384501,0.78,0.27,1.42
mp-19097,FeBO3,Fe,B,O,R-3c,0.0,-73.84464135,10,4.08425062817688,0.78,0.27,1.42
mp-849295,FeBO3,Fe,B,O,C2/c,0.102652425500001,-76.69464727,20,3.22683868858385,0.78,0.27,1.42
mp-1199904,FeBO3,Fe,B,O,P2_1/c,0.0919413762500003,-292.44512627,40,3.78776677882992,0.78,0.27,1.42
mp-18969,FeCO3,Fe,C,O,R-3c,0.0,-72.06969196,10,3.81452611719012,0.92,0.16,1.42
mp-675126,FeCO3,Fe,C,O,Cc,1.51767798099999,-66.44774081,10,3.36737745532803,0.92,0.16,1.42
mp-22334,FeGeO3,Fe,Ge,O,C2/c,0.0,-138.64300792,20,5.0522249137011,0.92,0.53,1.42
mp-1096837,FeGeS3,Fe,Ge,S,C2/c,0.167047032000002,-106.62554842,20,4.21619845934778,0.92,0.53,1.84
mp-768499,FeNiO3,Fe,Ni,O,R-3,0.0819656357500014,-68.48345301,10,5.88235441477081,0.78,0.56,1.42
mp-1272388,FeNiO3,Fe,Ni,O,R3,0.0774491447500019,-57.25671084,10,5.31802450679162,0.78,0.56,1.42
mp-973579,FePbO3,Fe,Pb,O,Pm-3m,0.198250186250005,-29.495776,5,8.39631517917128,0.92,0.775,1.42
mp-5864,FePS3,Fe,P,S,C2/m,0.132290191727275,-54.94768765,20,2.82180926379005,0.78,0.44,1.84
mp-1232490,FePS3,Fe,P,S,P-1,0.126815380227275,-110.13474492,20,2.89684895398763,0.78,0.44,1.84
mp-2928,FePSe3,Fe,P,Se,R-3,0.111388732999998,-49.81303446,10,4.26002734588864,0.78,0.44,1.98
mp-1184349,FeRhO3,Fe,Rh,O,Pm-3m,1.03787618925,-28.21500415,5,5.79453538637136,0.78,0.665,1.42
mp-973648,FeRhO3,Fe,Rh,O,Pm-3m,0.935127389250001,-28.01722715,5,6.40685222707051,0.78,0.665,1.42
mp-21939,FeSiO3,Fe,Si,O,Pbca,0.0136174913749993,-621.25697709,80,3.83222144435982,0.92,0.4,1.42
mp-18269,FeSiO3,Fe,Si,O,C2/c,0.0165215194999977,-310.71002253,20,3.81678731948367,0.92,0.4,1.42
mp-561362,FeSiO3,Fe,Si,O,C2/c,0.0823895984999989,-155.35780112,20,3.80539069512309,0.92,0.4,1.42
mp-650392,FeSiO3,Fe,Si,O,P-1,0.0213741627222213,-669.29779815,90,3.76867497974364,0.92,0.4,1.42
mp-1199561,FeSiO3,Fe,Si,O,P2_1/c,0.0139990412499991,-297.71048987,40,3.82668553794443,0.92,0.4,1.42
mp-1178214,FeSnO3,Fe,Sn,O,Pnma,0.0351845344999999,-127.56070964,20,6.3360798765106,0.92,0.81,1.42
mp-1178212,FeSnO3,Fe,Sn,O,P-1,0.0,-64.40434693,20,6.04963087014495,0.92,0.81,1.42
mp-1207083,FeSnO3,Fe,Sn,O,Pm-3m,0.777139314,-28.34427983,5,5.66412606060573,0.92,0.81,1.42
mp-540655,FeSO3,Fe,S,O,R-3,0.105119724025641,-195.83556969,30,3.63617098081871,0.92,0.37,1.42
mp-558285,GaBiO3,Ga,Bi,O,Pcca,0.0,-118.03648841,20,7.51572973187706,0.62,1.03,1.42
mp-755568,GaBiO3,Ga,Bi,O,R3c,0.0491069025000002,-58.53814818,10,8.67655625952207,0.62,1.03,1.42
mp-22979,GaBiO3,Ga,Bi,O,Pm-3m,0.225702022499999,-28.38972435,5,9.18424062418257,0.62,1.03,1.42
mp-1078259,GaBO3,Ga,B,O,R-3c,0.0037719631666668,-70.26636733,10,4.80239151097259,0.62,0.27,1.42
mp-1184023,GaBO3,Ga,B,O,Pm-3m,1.40657783716667,-28.11221796,5,5.60521029434018,0.62,0.27,1.42
mp-1096988,GaCuBr3,Ga,Cu,Br,I4/mcm,0.497214014000002,-25.77973781,10,4.4005866365455,0.62,0.77,1.96
mp-1184033,GaFeO3,Ga,Fe,O,Pm-3m,0.970704212499999,-27.10328381,5,5.20595651748685,0.62,0.55,1.42
mp-861324,GaFeO3,Ga,Fe,O,P1,4.6809599625,-68.48336392,40,5.29287153154467,0.62,0.55,1.42
mp-649086,GaFeO3,Ga,Fe,O,Pna2_1,0.0357892067499996,-254.21018606,40,5.27959470267603,0.62,0.55,1.42
mp-1184032,GaFeO3,Ga,Fe,O,Pm-3m,0.9412599325,-27.25878957,5,5.31660454526007,0.62,0.55,1.42
mp-868005,GaFeO3,Ga,Fe,O,P1,0.0366685419999992,-269.55451496,40,5.2895333817786,0.62,0.55,1.42
mp-1183980,GaGeO3,Ga,Ge,O,Pm-3m,0.672534478916665,-27.43968103,5,5.97486678924451,0.62,0.73,1.42
mp-1246681,GaMoN3,Ga,Mo,N,P-1,0.306156644233333,-154.77046849,20,4.00338392291236,0.62,0.59,1.46
mp-1183983,GaNiO3,Ga,Ni,O,Pm-3m,1.00061850475,-21.8516499,5,5.91992811198299,0.62,0.56,1.42
mp-1184206,GaSiO3,Ga,Si,O,Pm-3m,0.670366654500001,-31.46238781,5,5.29224296446643,0.62,0.4,1.42
mp-1184243,GaSnO3,Ga,Sn,O,Pm-3m,0.575774915125001,-27.40692994,5,6.76253625666194,0.62,0.81,1.42
mp-5223,GdAlO3,Gd,Al,O,Pnma,0.0083843889000192,-196.22413039,20,7.23565921396519,1.107,0.535,1.42
mp-1178268,GdAlO3,Gd,Al,O,Pm-3m,0.0851176094000188,-48.67227729,5,7.39913136704104,1.107,0.535,1.42
mp-753953,GdAsO3,Gd,As,O,P2_1/c,0.0487711320000006,-181.19034134,20,6.17603248716266,1.107,0.58,1.42
mp-1184468,GdBeO3,Gd,Be,O,Pm-3m,0.315310219624999,-44.96241175,5,7.62955877588435,1.107,0.45,1.42
mp-29762,GdBO3,Gd,B,O,R32,0.219421033333333,-299.60226775,15,6.19924478565151,1.107,0.27,1.42
mp-1224628,GdBO3,Gd,B,O,Ama2,0.0731713463333321,-101.32322754,10,5.65080673219897,1.107,0.27,1.42
mp-561949,GdBO3,Gd,B,O,P6_3/mmc,0.143536840333333,-100.61090926,10,4.55767389228869,1.107,0.27,1.42
mp-1194303,GdBO3,Gd,B,O,C2/c,0.0,-306.1800688,30,6.19374551559864,1.107,0.27,1.42
mp-1184471,GdCdO3,Gd,Cd,O,Pm-3m,0.674893034625001,-36.89553541,5,7.44225608384258,1.107,1.31,1.42
mp-20951,GdCoO3,Gd,Co,O,Pm-3m,0.230719160500001,-46.297396,5,8.12935872487887,1.107,0.61,1.42
mp-18331,GdCrO3,Gd,Cr,O,Pnma,0.0,-209.10557332,20,7.43732553843631,1.107,0.615,1.42
mp-1147577,GdCrO3,Gd,Cr,O,Pm-3m,0.234661732500001,-49.06193291,5,7.35999677841936,1.107,0.615,1.42
mp-1184481,GdCuO3,Gd,Cu,O,Pm-3m,0.159207601312499,-42.16707093,5,8.1420214866978,1.107,0.54,1.42
mp-1184486,GdErO3,Gd,Er,O,Pm-3m,0.734958887500001,-47.63027858,5,8.10838181127518,1.107,0.89,1.42
mp-766236,GdErO3,Gd,Er,O,C2,0.0049034642500007,-410.24981313,40,8.04874630687226,1.107,0.89,1.42
mp-600576,GdFeO3,Gd,Fe,O,Pnma,0.0040783189999995,-196.76520163,20,7.52126104862206,1.107,0.55,1.42
mp-18656,GdGaO3,Gd,Ga,O,Pnma,0.0489260800000082,-181.09296885,20,7.85192795309244,1.107,0.62,1.42
mp-1212640,GdInO3,Gd,In,O,P6_3cm,0.0,-266.1083067,30,7.17426660507156,1.107,0.92,1.42
mp-1212778,GdInO3,Gd,In,O,Pnma,0.0522357921666696,-176.38001717,20,7.78328999394156,1.107,0.92,1.42
mp-756424,GdLuO3,Gd,Lu,O,Pnma,0.0555969621249997,-204.59342239,20,9.08250968928829,1.107,1.032,1.42
mp-510575,GdMnO3,Gd,Mn,O,Pnma,0.0,-204.70763743,20,7.41207649728636,1.107,0.645,1.42
mp-505604,GdNiO3,Gd,Ni,O,Pnma,0.0,-181.61478882,20,7.99442603880961,1.107,0.56,1.42
mp-1184503,GdRhO3,Gd,Rh,O,Pm-3m,0.424622490749995,-44.55943638,5,8.21636988515626,1.107,0.665,1.42
mp-5690,GdScO3,Gd,Sc,O,Pnma,0.0117445718749991,-211.16730696,20,6.48480438937039,1.107,0.87,1.42
mp-510490,GdScS3,Gd,Sc,S,Pnma,0.0015221423333287,-171.19459777,20,4.5747555551997,1.107,0.87,1.84
mp-1184484,GdSiO3,Gd,Si,O,Pm-3m,0.607033879624991,-46.69052361,5,7.46424595647622,1.107,0.4,1.42
mp-1184491,GdThO3,Gd,Th,O,Pm-3m,0.781193510333335,-49.93157419,5,7.51416172432484,1.107,1.21,1.42
mp-510278,GdTiO3,Gd,Ti,O,Pnma,0.0266896694999925,-211.35538846,20,7.02765220240771,1.107,0.67,1.42
mp-756030,GdTmO3,Gd,Tm,O,Pnma,0.0678473967500004,-203.85700938,20,8.80729080720162,1.107,0.88,1.42
mp-541177,GdVO3,Gd,V,O,Pnma,0.0,-201.8958423,20,7.14168028014044,1.107,0.64,1.42
mp-1184599,GdZrO3,Gd,Zr,O,Pm-3m,0.392865106200007,-51.77468186,5,6.82686487982265,1.107,0.89,1.42
mp-1184562,GeBiO3,Ge,Bi,O,Pm-3m,0.396249078333336,-28.52380262,5,8.8952694889959,0.73,1.03,1.42
mp-973738,GeBO3,Ge,B,O,Pm-3m,1.32304001941667,-29.13135345,5,5.51772529468655,0.73,0.27,1.42
mp-28369,GeClH3,Ge,Cl,H,Cmc2_1,0.0,-35.05333021,10,1.92769041973506,0.53,1.81,2.08
mp-553898,GePbO3,Ge,Pb,O,P2/c,0.0131102436666692,-368.31910926,60,6.37595831870151,0.73,0.775,1.42
mp-554699,GePbO3,Ge,Pb,O,R-3,0.0,-184.55366812,30,6.07507938694136,0.73,0.775,1.42
mp-1017566,GePbO3,Ge,Pb,O,Pm-3m,0.217755943000003,-29.66904424,5,9.25941201618627,0.73,0.775,1.42
mp-624190,GePbS3,Ge,Pb,S,P2_1/c,0.0,-91.53929183,20,4.80091721799514,0.73,0.775,1.84
mp-1184557,GePdO3,Ge,Pd,O,Pm-3m,0.626250496333331,-27.26065492,5,7.04962819615027,0.73,0.615,1.42
mp-541785,GePdS3,Ge,Pd,S,C2/m,0.0,-47.90246063,10,3.86344460666833,0.73,0.615,1.84
mp-1078197,CBrH3,C,Br,H,Cmc2_1,0.0547928302499994,-43.76325195,10,2.17079881362321,0.16,0.59,2.08
mp-1078233,CClH3,C,Cl,H,Cmc2_1,0.0795137552499989,-44.98797783,10,1.34488508803385,0.16,1.81,2.08
mp-1096983,CIH3,C,I,H,R3m,0.0722905411666659,-21.29080409,5,0.0635525384940733,0.16,2.2,2.08
mp-1181198,CIH3,C,I,H,Pnma,0.0484512241666657,-85.6401218,20,2.66125336905869,0.16,2.2,2.08
mp-554676,CSH3,C,S,H,P2_1/c,0.0469658166607152,-193.43993016,40,1.19702707187466,0.16,0.37,2.08
mp-559204,CSH3,C,S,H,P2_1/c,0.0457691816607158,-193.47161533,40,1.13874088697457,0.16,0.37,2.08
mp-1200055,CSeH3,C,Se,H,Fdd2,0.0060034639062491,-186.69508452,40,1.8773155244316,0.16,0.5,2.08
mp-1184563,HfBeO3,Hf,Be,O,Pm-3m,0.766009567499999,-40.91133401,5,9.62047017341068,0.83,0.45,1.42
mp-1184625,HfBO3,Hf,B,O,Pm-3m,1.3355054685,-39.51714319,5,9.80689281581545,0.83,0.27,1.42
mp-1017446,HfCdO3,Hf,Cd,O,Pm-3m,0.280328004499998,-37.04961108,5,8.17653156936083,0.83,1.31,1.42
mp-1212404,HfCdO3,Hf,Cd,O,Pnma,0.0146295014999982,-153.50954749,20,8.8067301729036,0.83,1.31,1.42
mp-753534,HfCoO3,Hf,Co,O,Pnma,0.094861511999996,-172.84153648,20,8.27173003264153,0.83,0.65,1.42
mp-756322,HfCrO3,Hf,Cr,O,Pnma,0.0972898756666663,-189.00540697,20,7.65489565182536,0.83,0.73,1.42
mp-753790,HfFeO3,Hf,Fe,O,Pnma,0.0961925840000042,-179.72093214,20,8.08051451285646,0.83,0.61,1.42
mp-753856,HfFeO3,Hf,Fe,O,Pnma,0.0626525855000022,-180.31644031,20,8.09336675792698,0.83,0.61,1.42
mp-1016825,HfMgO3,Hf,Mg,O,Pm-3m,0.589504466499999,-39.55861516,5,6.16588800788647,0.83,0.89,1.42
mp-754657,HfMnO3,Hf,Mn,O,Pnma,0.0318619254999959,-188.11894845,20,7.83475035441029,0.83,0.67,1.42
mp-1178219,HfNiO3,Hf,Ni,O,P2_1/c,0.0968432884999952,-158.11806596,20,8.75927202444162,0.83,0.69,1.42
mp-1184669,HfNpO3,Hf,Np,O,Pm-3m,0.359693673625003,-51.2668648,5,10.9969455696992,0.83,1.1,1.42
mp-755790,HfPbO3,Hf,Pb,O,Pnma,0.014474155312497,-165.51404107,20,10.2607801837749,0.83,1.19,1.42
mp-22734,HfPbO3,Hf,Pb,O,Pbam,0.0090223780624967,-331.24054214,40,10.0576537196474,0.83,1.19,1.42
mp-669414,HfPbO3,Hf,Pb,O,Pba2,0.0125117465624953,-331.09832775,40,9.90915902334754,0.83,1.19,1.42
mp-1181854,HfPbO3,Hf,Pb,O,Pbam,0.277536839312496,-320.41503586,40,9.36665692700474,0.83,1.19,1.42
mp-22535,HfPbO3,Hf,Pb,O,Pm-3m,0.0402784003124967,-41.24624961,5,10.036049400412,0.83,1.19,1.42
mp-22147,HfPbS3,Hf,Pb,S,Pnma,0.0050592354999983,-127.39504623,20,6.44840631079804,0.83,1.19,1.84
mp-776083,HfSnO3,Hf,Sn,O,R-3,0.0686866264999964,-83.44712011,10,6.59256459761264,0.83,0.81,1.42
mp-8725,HfSnS3,Hf,Sn,S,Pnma,0.0,-128.10892255,20,5.18750581864955,0.83,0.81,1.84
mp-1184597,HfThO3,Hf,Th,O,Pm-3m,0.668413525249999,-45.92116553,5,10.8845175052104,0.83,1.21,1.42
mp-1016819,HfZnO3,Hf,Zn,O,Pm-3m,0.687028814499997,-36.20292649,5,7.15429463402566,0.83,0.9,1.42
mp-4891,HoAlO3,Ho,Al,O,Pnma,0.0156946146499983,-159.55392236,20,7.68665722858912,1.12,0.535,1.42
mp-1184610,HoBeO3,Ho,Be,O,Pm-3m,0.365900658999999,-35.55171021,5,8.14940113392354,1.12,0.45,1.42
mp-754300,HoBiO3,Ho,Bi,O,R-3,0.0496802078749994,-70.38673884,10,8.91644314632681,1.12,1.03,1.42
mp-1178162,HoBiO3,Ho,Bi,O,R3c,0.0316550008750003,-70.56483659,10,8.88751966114458,1.12,1.03,1.42
mp-770830,HoBiO3,Ho,Bi,O,Pnma,0.0358601403750001,-141.04999878,20,9.24093615020836,1.12,1.03,1.42
mp-753056,HoBO3,Ho,B,O,Ama2,0.0892337640000065,-82.7880539,10,6.26956750913857,1.12,0.27,1.42
mp-780393,HoBO3,Ho,B,O,P-1,0.0591099376666744,-498.54606081,60,7.19055408985899,1.12,0.27,1.42
mp-754409,HoBO3,Ho,B,O,R-3c,0.0265023230000061,-83.41568566,10,6.19441574167579,1.12,0.27,1.42
mp-752713,HoBO3,Ho,B,O,Cmcm,0.0,-251.05237834,30,6.72327417362791,1.12,0.27,1.42
mp-850193,HoBO3,Ho,B,O,P-1,0.0330135390000077,-166.70136659,20,6.6349316868373,1.12,0.27,1.42
mp-1184546,HoBO3,Ho,B,O,Pm-3m,0.871064865000005,-37.48586081,5,8.87032880207519,1.12,0.27,1.42
mp-1188609,HoCoO3,Ho,Co,O,Pnma,0.420407865500001,-135.06693757,20,6.73040942613778,1.12,0.61,1.42
mp-20570,HoCoO3,Ho,Co,O,Pnma,0.0,-152.03797598,20,8.65716565711078,1.12,0.61,1.42
mp-756834,HoCrO3,Ho,Cr,O,Pnma,0.0,-172.48385585,20,7.92058508383148,1.12,0.615,1.42
mp-1184736,HoCuO3,Ho,Cu,O,Pm-3m,0.252366339000002,-32.52617148,5,8.60076039357612,1.12,0.54,1.42
mp-1184778,HoErO3,Ho,Er,O,Pm-3m,0.908881398875002,-37.60895877,5,8.24490533111494,1.12,0.89,1.42
mp-770415,HoErO3,Ho,Er,O,P6_3cm,0.0929438422083333,-250.15915777,30,8.4816235090955,1.12,0.89,1.42
mp-19785,HoFeO3,Ho,Fe,O,Pnma,0.0122662793749999,-159.84853855,20,8.01108618425937,1.12,0.55,1.42
mp-755416,HoGaO3,Ho,Ga,O,Pnma,0.049537561350002,-144.37972947,20,8.32158144335141,1.12,0.62,1.42
mp-769045,HoGaO3,Ho,Ga,O,P6_3cm,0.0188426235166679,-217.4697482,30,7.47557511506654,1.12,0.62,1.42
mp-982558,HoGeO3,Ho,Ge,O,Pm-3m,0.680051747031253,-33.75478519,5,7.96382867888138,1.12,0.73,1.42
mp-768267,HoInO3,Ho,In,O,P6_3cm,0.0098041442083332,-210.85382318,30,7.60635885051665,1.12,0.92,1.42
mp-776984,HoInO3,Ho,In,O,Pnma,0.0717123543750002,-139.33176857,20,8.21046508954817,1.12,0.92,1.42
mp-770472,HoLuO3,Ho,Lu,O,Pnma,0.082408869,-167.47189441,20,9.56468487527024,1.12,1.032,1.42
mp-1232153,HoMgS3,Ho,Mg,S,R-3,0.232641046166667,-151.83875904,30,4.12565379566167,1.12,0.89,1.84
mp-1232139,HoMgS3,Ho,Mg,S,C2/m,0.3555101385,-98.79364734,10,3.74030545241765,1.12,0.89,1.84
mp-1232140,HoMgSe3,Ho,Mg,Se,C2/m,0.328701521499999,-89.02173183,10,4.87351754826347,1.12,0.89,1.98
mp-1232172,HoMgSe3,Ho,Mg,Se,R-3,0.212735472166666,-137.03219628,30,5.35584577044826,1.12,0.89,1.98
mp-1181443,HoMnO3,Ho,Mn,O,Pnma,0.311694742166667,-154.42780428,20,6.74742145356476,1.12,0.645,1.42
mp-19056,HoMnO3,Ho,Mn,O,P6_3cm,0.0,-241.13336093,30,6.94575643810168,1.12,0.645,1.42
mp-22081,HoMnO3,Ho,Mn,O,Pnma,0.0285990686666668,-167.70115634,20,7.82384758754966,1.12,0.645,1.42
mp-1193069,HoMnO3,Ho,Mn,O,Cmc2_1,0.315906738666667,-231.69740452,30,6.97397177169205,1.12,0.645,1.42
mp-18974,HoNiO3,Ho,Ni,O,Pnma,0.0,-131.91281189,20,8.31471543736233,1.12,0.56,1.42
mp-1212108,HoRhO3,Ho,Rh,O,Pnma,0.0,-150.66155141,20,8.97277306925655,1.12,0.665,1.42
mp-1184833,HoRhO3,Ho,Rh,O,Pm-3m,0.600743013999999,-34.66198907,5,8.59147505645547,1.12,0.665,1.42
mp-1207180,HoSbO3,Ho,Sb,O,Pm-3m,1.07673455255,-30.82691584,5,7.25871002340331,1.12,0.76,1.42
mp-31121,HoScO3,Ho,Sc,O,Pnma,0.0366798722499961,-174.15014243,20,6.88982148075563,1.12,0.87,1.42
mp-1184813,HoSiO3,Ho,Si,O,Pm-3m,0.75705717325001,-36.72027361,5,7.83989482045634,1.12,0.4,1.42
mp-973977,HoSnO3,Ho,Sn,O,Pm-3m,0.869262273718753,-32.05067497,5,6.68184551084814,1.12,0.81,1.42
mp-755236,HoTiO3,Ho,Ti,O,Pnma,0.0583830685000066,-173.78002599,20,7.44203019597892,1.12,0.67,1.42
mp-1178178,HoTmO3,Ho,Tm,O,Pnma,0.0960075911249998,-166.70472881,20,9.2359154792741,1.12,0.88,1.42
mp-19024,HoVO3,Ho,V,O,Pnma,0.0,-164.96026921,20,7.55105815270559,1.12,0.64,1.42
mp-1184913,InAsO3,In,As,O,Pm-3m,0.61460744975,-26.14427121,5,6.48800416543103,0.92,0.58,1.42
mp-561102,InBiO3,In,Bi,O,Pnma,0.0399234684999996,-113.27900504,20,8.69700842188991,0.92,1.03,1.42
mp-556892,InBiO3,In,Bi,O,Pna2_1,0.0289430769999992,-113.4932971,20,8.48417582186712,0.92,1.03,1.42
mp-545379,InBiO3,In,Bi,O,Pm-3m,0.496026063,-26.04127776,5,8.49724860677915,0.92,1.03,1.42
mp-1078776,InBiS3,In,Bi,S,P2_1/m,0.0033355422500003,-42.43829537,10,5.34451866818851,0.92,1.03,1.84
mp-1223842,InBiSe3,In,Bi,Se,R3m,0.0253778948333334,-19.27665739,5,6.3461227077452,0.92,1.03,1.98
mp-7027,InBO3,In,B,O,R-3c,0.0,-69.01772932,10,5.29485734079813,0.92,0.27,1.42
mp-755167,InCoO3,In,Co,O,Pnma,0.0764179970000098,-122.34638492,20,7.20185901990603,0.92,0.61,1.42
mp-975443,InCuO3,In,Cu,O,Pm-3m,0.507609895625,-24.15640523,5,6.91910426718924,0.92,0.54,1.42
mp-1224030,InCuO3,In,Cu,O,R3m,0.0418181916250004,-26.48046394,5,6.39894714177108,0.92,0.54,1.42
mp-617426,InFeBr3,In,Fe,Br,Pnma,0.264136746000006,-70.66160057,20,5.20417024722059,0.92,0.61,1.96
mp-21094,InFeO3,In,Fe,O,P6_3/mmc,0.0474833679999991,-65.64214853,10,5.9371388460537,0.92,0.55,1.42
mp-8098,InGaO3,In,Ga,O,P6_3/mmc,0.0020049374999979,-58.42671873,10,6.43864451340972,0.92,0.62,1.42
mp-504951,InGaS3,In,Ga,S,P6_1,0.0,-127.69560602,30,3.75547680092679,0.92,0.62,1.84
mp-1224507,InGaS3,In,Ga,S,P3m1,0.298505932333333,-39.57437568,10,3.68139177923744,0.92,0.62,1.84
mp-19885,InGaS3,In,Ga,S,Cmc2_1,0.0171784343333332,-42.44363411,10,3.96814867790409,0.92,0.62,1.84
mp-1224212,InGaS3,In,Ga,S,P1,0.0760103657333335,-104.51164304,25,3.82601487306607,0.92,0.62,1.84
mp-504952,InGaSe3,In,Ga,Se,P6_1,0.0,-114.45240576,30,4.90965575766801,0.92,0.62,1.98
mp-998569,InGeCl3,In,Ge,Cl,R3c,0.0193294997500004,-34.03088127,10,2.8443274792213,0.92,0.73,1.81
mp-1184799,InOsO3,In,Os,O,Pm-3m,0.467179732999994,-32.4340719,5,9.34624768412527,0.92,0.63,1.42
mp-998535,InPbCl3,In,Pb,Cl,Cm,0.0177251736250006,-17.0028724,5,3.7259797788291,0.92,1.19,1.81
mp-675295,InPF3,In,P,F,R3,0.639617179333333,-20.64553254,5,2.718576368091,0.92,0.44,1.33
mp-1184773,InPtO3,In,Pt,O,Pm-3m,0.768916963375001,-25.27626745,5,9.08117167943746,0.92,0.8,1.42
mp-1203220,InRhO3,In,Rh,O,P2_1/c,0.0406221204999939,-243.33377778,40,7.67850246368591,0.92,0.665,1.42
mp-1105819,InRhO3,In,Rh,O,Pnma,0.0739175047499945,-120.99987074,20,7.64017614074722,0.92,0.665,1.42
mp-1212207,InRhO3,In,Rh,O,Pnma,0.334417064749995,-115.79755352,20,7.24805492836862,0.92,0.665,1.42
mp-1184765,InSbO3,In,Sb,O,Pm-3m,0.4582018405,-26.74978076,5,6.82521851352551,0.92,0.76,1.42
mp-21365,InSbS3,In,Sb,S,Pnma,0.0,-85.10066266,20,4.40565660252692,0.92,0.76,1.84
mp-1212011,InSbSe3,In,Sb,Se,Pnma,0.0071787018333342,-77.04000118,20,5.45904316391179,0.92,0.76,1.98
mp-1184751,InSiO3,In,Si,O,Pm-3m,0.561966570666667,-31.27504303,5,6.44972500331254,0.92,0.4,1.42
mp-998555,InSnBr3,In,Sn,Br,R3c,0.0,-30.73507004,10,4.00386406955321,0.92,0.81,1.96
mp-998398,InSnBr3,In,Sn,Br,P1,0.0102726300000002,-15.28880286,5,3.73240738527833,0.92,0.81,1.96
mp-1224379,InSnBr3,In,Sn,Br,Fmm2,0.0431007732499999,-121.17702237,40,4.94272837377812,0.92,0.81,1.96
mp-998567,InSnCl3,In,Sn,Cl,R-3,0.0,-33.96620037,10,3.05673508581523,0.92,0.81,1.81
mp-1224255,InSnCl3,In,Sn,Cl,Fmm2,0.0473825660000005,-133.94853995,40,4.04411322910832,0.92,0.81,1.81
mp-1185008,KAcO3,K,Ac,O,Pm-3m,0.2072511535,-29.12981941,5,5.17381250014572,1.64,1.12,1.42
mp-998568,KAgBr3,K,Ag,Br,P4mm,0.0047181869999999,-13.12548502,5,4.03757385311716,1.64,0.94,1.96
mp-998553,KAgBr3,K,Ag,Br,R3c,0.0,-26.33688726,10,4.09394402511284,1.64,0.94,1.96
mp-2464440,KAgCl3,K,Ag,Cl,Pm-3m,0.003795701,-14.61086688,5,3.11876956495197,1.64,0.94,1.81
mp-998554,KAgCl3,K,Ag,Cl,P4mm,0.0016873829999997,-14.59732786,5,3.10530581242762,1.64,0.94,1.81
mp-998750,KAgCl3,K,Ag,Cl,R3c,0.0,-29.24304273,10,3.14281546676115,1.64,0.94,1.81
mp-13819,KAgF3,K,Ag,F,Pm-3m,0.0018771420000014,-75.52441301,5,3.97761314900669,1.64,0.94,1.33
mp-1205357,KAgF3,K,Ag,F,Pnma,0.0,-75.54923294,20,3.98345326352513,1.64,0.94,1.33
mp-976229,KAgO3,K,Ag,O,Pm-3m,0.32580612625,-19.19594905,5,4.39283812058801,1.64,0.75,1.42
mp-1097006,KAlH3,K,Al,H,Pm-3m,0.184462262166668,-15.04824608,5,1.81781630294729,1.64,0.535,2.08
mp-1184936,KAlO3,K,Al,O,Pm-3m,0.288346990368052,-27.9374028,5,3.27584923752001,1.64,0.535,1.42
mp-1184937,KAsO3,K,As,O,Pm-3m,0.426479494250001,-26.11450237,5,4.73850106700794,1.64,0.46,1.42
mp-1195114,KAsO3,K,As,O,P2_1/c,0.0,-677.84567723,120,2.87064819487895,1.64,0.46,1.42
mp-1192552,KAsO3,K,As,O,P-1,0.0037562742499996,-169.35318358,30,2.90215117894627,1.64,0.46,1.42
mp-1105278,KAsO3,K,As,O,P2_12_12_1,0.018912803750001,-112.597991,20,2.72304639146824,1.64,0.46,1.42
mp-1194970,KAsO3,K,As,O,Pbcn,0.0108407797500005,-225.51756972,40,3.1218265790644,1.64,0.46,1.42
mp-1112174,KAuBr3,K,Au,Br,Pm-3m,0.0463294751249999,-26.45291548,5,4.9802076155274,1.64,1.37,1.96
mp-1110854,KAuCl3,K,Au,Cl,Pm-3m,0.0626134846666657,-29.09629805,5,4.19093005379937,1.64,1.37,1.81
mp-1111868,KAuF3,K,Au,F,Pm-3m,0.1607116,-36.37294227,5,5.3962583617553,1.64,1.37,1.33
mp-31045,KAuI3,K,Au,I,P2_1/c,0.0,-49.05986167,20,4.85717740086766,1.64,1.37,2.2
mp-1184942,KAuO3,K,Au,O,Pm-3m,0.364025409249999,-19.93833942,5,6.56265219881858,1.64,0.57,1.42
