material_id,Name,mean_A2B,X_IEII,X_Z,mean_X2X,mean_A2X,X_Rvdw,A_Rvdw,X_EA,E_coh,X_Kappa,B_Kappa,A_IEI,A_ChiA,X_IEI,B_EA,X_MV,X_ChiP,std_A2X,A_Z,A_ChiP,A_Kappa,A_MP,B_ChiP,std_B2X,B_Z,B_MP,A_CvM,A_EA,B_Rho,B_IEI,B_Hf,density,A_B,OF,A_G,TF,X_Rho,B_MV,std_A2B,B_CvM
mp-1392353,AlBiO3,3.8451731099750015,35.1211,8.0,3.827767118776253,2.7336045202272308,1.52,1.84,141.0,-57.30474738,0.02658,8.0,5.985768,1.613,13.61805,91.2,17.36,3.44,0.4854209797727693,13.0,1.61,235.0,933.47,2.02,1.090798634755328,83.0,544.4,0.897,42.5,9780.0,7.2855,11.106,6.373232458531104,2.0,0.7253521126760564,13.0,0.564242349885592,1429.0,21.31,4.8393499691331275e-16,0.122
mp-775763,AlBiO3,3.393054113546156,35.1211,8.0,3.4058734074797474,3.09871236237501,1.52,1.84,141.0,-130.75470499,0.02658,8.0,5.985768,1.613,13.61805,91.2,17.36,3.44,1.0963346628001926,13.0,1.61,235.0,933.47,2.02,0.8731780613669649,83.0,544.4,0.897,42.5,9780.0,7.2855,11.106,6.639250495644776,2.0,0.7253521126760564,13.0,0.564242349885592,1429.0,21.31,0.2197056963770239,0.122
mp-8110,AlBO3,2.847585394437501,35.1211,8.0,2.620554720329134,1.9449875990168357,1.52,1.84,141.0,-77.21248589000001,0.02658,27.0,5.985768,1.613,13.61805,26.7,17.36,3.44,1.1705010064406904e-09,13.0,1.61,235.0,933.47,2.04,0.7036813486023086,5.0,2349.0,0.897,42.5,2460.0,8.29802,50.2,3.4972165241372117,2.0,0.1901408450704225,13.0,0.8179844717276333,1429.0,4.39,0.0,1.026
mp-1435808,AlCoO3,3.19951526582434,35.1211,8.0,2.6123932751716383,2.6123932751716383,1.52,1.84,141.0,-26.16257149,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.88,0.0,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.409719414937844,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.0,0.421
mp-1386773,AlCoO3,3.3532166542089104,35.1211,8.0,3.326574155740531,2.4189980072434576,1.52,1.84,141.0,-63.18499098,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.3975357427565424,13.0,1.61,235.0,933.47,1.88,1.089967315922068,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.588688787346288,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,3.1401849173675503e-16,0.421
mp-1348445,AlCoO3,3.4072599161212005,35.1211,8.0,3.4348621429631754,2.912617100343092,1.52,1.84,141.0,-191.99878498,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,1.0402771137912303,13.0,1.61,235.0,933.47,1.88,0.9871026305115932,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.546859608260252,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.0827698386347863,0.421
mp-1378752,AlCoO3,2.87192325271796,35.1211,8.0,3.0593100430652025,2.731528139434504,1.52,1.84,141.0,-130.53971287,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.853011969663034,13.0,1.61,235.0,933.47,1.88,0.7568042128283212,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,5.1908605476290255,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.0631503766797308,0.421
mp-1404938,AlCoO3,2.4856775036597307,35.1211,8.0,2.60113197809724,2.146983707430322,1.52,1.84,141.0,-15.973578819999998,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.6715872022198589,13.0,1.61,235.0,933.47,1.88,0.2599962509224209,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.76983747355832,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.1845902527436286,0.421
mp-1248478,AlCoO3,3.4725282539988767,35.1211,8.0,3.313784931953628,2.906193156892555,1.52,1.84,141.0,-193.73644909,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.978031179247476,13.0,1.61,235.0,933.47,1.88,1.0291881332745425,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.439356683486318,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.0614505218825438,0.421
mp-776216,AlCoO3,3.125968813013692,35.1211,8.0,2.659393260255978,1.925410117216372,1.52,1.84,141.0,-65.5399409,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.0550264854568062,13.0,1.61,235.0,933.47,1.88,0.1153343049899362,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.769836926058288,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.4045141864867019,0.421
mp-1178576,AlCoO3,3.0323356521005205,35.1211,8.0,2.6340393747591007,1.925958069489016,1.52,1.84,141.0,-66.04730856,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.0560316666369791,13.0,1.61,235.0,933.47,1.88,0.0027365868367587,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,5.047675291160262,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.4444849449391376,0.421
mp-756947,AlCoO3,3.302195327140074,35.1211,8.0,3.0468529862126017,2.9147257157236037,1.52,1.84,141.0,-138.87391942,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.8312597417845008,13.0,1.61,235.0,933.47,1.88,0.7546010693534044,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.396585937488886,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.0203285285513885,0.421
mp-754022,AlCoO3,3.1238091590233124,35.1211,8.0,2.664528239515702,1.9235081681939636,1.52,1.84,141.0,-68.85610393,0.02658,100.0,5.985768,1.613,13.61805,63.7,17.36,3.44,0.055911741322536,13.0,1.61,235.0,933.47,1.88,0.1277934153044691,27.0,1768.0,0.897,42.5,8900.0,7.88101,16.2,4.761425266103507,2.0,0.4295774647887324,13.0,0.6809821464136455,1429.0,6.67,0.3912440820674064,0.421
mp-1385937,AlCrO3,3.461563347930592,35.1211,8.0,3.4374569639446872,2.489091756632303,1.52,1.84,141.0,-67.73554557000001,0.02658,94.0,5.985768,1.613,13.61805,64.3,17.36,3.44,0.4454197433676968,13.0,1.61,235.0,933.47,1.66,1.1189651239741831,24.0,2180.0,0.897,42.5,7140.0,6.76651,21.0,4.101895980166584,2.0,0.4330985915492958,13.0,0.6793089716067323,1429.0,7.23,6.661338147750939e-16,0.449
mp-1345463,AlCrO3,3.076881128729571,35.1211,8.0,3.176979633728168,2.811350476298843,1.52,1.84,141.0,-145.81466011,0.02658,94.0,5.985768,1.613,13.61805,64.3,17.36,3.44,0.8650845907881646,13.0,1.61,235.0,933.47,1.66,0.7758107399305834,24.0,2180.0,0.897,42.5,7140.0,6.76651,21.0,4.4152028880097225,2.0,0.4330985915492958,13.0,0.6793089716067323,1429.0,7.23,0.01562370962126,0.449
mp-1383064,AlCrO3,3.285325603797057,35.1211,8.0,2.6824057390072715,2.6824057390072715,1.52,1.84,141.0,-30.62222559,0.02658,94.0,5.985768,1.613,13.61805,64.3,17.36,3.44,0.0166032120542456,13.0,1.61,235.0,933.47,1.66,0.0236374011837642,24.0,2180.0,0.897,42.5,7140.0,6.76651,21.0,3.863934818304003,2.0,0.4330985915492958,13.0,0.6793089716067323,1429.0,7.23,0.0,0.449
mp-1251690,AlCrO3,3.4316633141122703,35.1211,8.0,3.300403443802387,2.946024042146888,1.52,1.84,141.0,-219.67998567,0.02658,94.0,5.985768,1.613,13.61805,64.3,17.36,3.44,1.0352419202781178,13.0,1.61,235.0,933.47,1.66,0.9954387556729524,24.0,2180.0,0.897,42.5,7140.0,6.76651,21.0,4.129969589064625,2.0,0.4330985915492958,13.0,0.6793089716067323,1429.0,7.23,0.026182216912014,0.449
mp-776172,AlCuO3,3.2190485892308005,35.1211,8.0,3.106885338443373,2.814811998033937,1.52,1.84,141.0,-123.14229936,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,0.83780173884384,13.0,1.61,235.0,933.47,1.9,0.8030370710259632,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.636976585064292,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,0.1979146324713161,0.385
mp-1504314,AlCuO3,3.2035561403583985,35.1211,8.0,2.615692635412655,2.615692635412655,1.52,1.84,141.0,-24.51276091,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.9,0.0,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.544378009211107,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,0.0,0.385
mp-1347317,AlCuO3,3.052995876818106,35.1211,8.0,3.221663863253652,2.9543632252277057,1.52,1.84,141.0,-121.30346694,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,1.0770293970952625,13.0,1.61,235.0,933.47,1.9,0.8074497226479517,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.756270435164536,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,0.0241239420840966,0.385
mp-1412082,AlCuO3,3.347555466824128,35.1211,8.0,3.3214946604024886,2.411186207952741,1.52,1.84,141.0,-60.27447677999999,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,0.3961817920472588,13.0,1.61,235.0,933.47,1.9,1.0718210499173098,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.742751582207296,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,1.9229626863835638e-16,0.385
mp-1253258,AlCuO3,3.233647228958082,35.1211,8.0,3.3060186771535744,3.229809285885564,1.52,1.84,141.0,-182.50184165,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,1.1562028675847165,13.0,1.61,235.0,933.47,1.9,0.9674692138820524,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.753148611219656,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,0.0953482626583929,0.385
mp-1178579,AlCuO3,3.1474040089209696,35.1211,8.0,2.6489482520799856,1.9262805885753465,1.52,1.84,141.0,-61.06958675999999,0.02658,400.0,5.985768,1.613,13.61805,118.4,17.36,3.44,0.045967930208448,13.0,1.61,235.0,933.47,1.9,0.0380943564463066,29.0,1357.77,0.897,42.5,8920.0,7.72638,13.6,4.899436374796625,2.0,0.3802816901408451,13.0,0.70530293735699,1429.0,7.11,0.458044345753893,0.385
mp-1178577,AlFeO3,3.1868466758362013,35.1211,8.0,2.682870706480245,1.9373920654664003,1.52,1.84,141.0,-69.60661775000001,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.0470622585373363,13.0,1.61,235.0,933.47,1.83,0.0836702169612945,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.499455783575214,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.3882824793554975,0.449
mp-1254277,AlFeO3,3.147290875242994,35.1211,8.0,3.2742338755228726,2.881421460944701,1.52,1.84,141.0,-134.27368368,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.9394755377164008,13.0,1.61,235.0,933.47,1.83,0.8191346084236985,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.463570254814413,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.0360979837100698,0.449
mp-1259818,AlFeO3,3.144010813330148,35.1211,8.0,3.246655899204421,2.8669881345228165,1.52,1.84,141.0,-136.39931393,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.907447456112828,13.0,1.61,235.0,933.47,1.83,0.8015363160043796,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.390702888066486,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.04468055710896,0.449
mp-776154,AlFeO3,2.95797784978308,35.1211,8.0,3.113420410810296,2.7475399356998227,1.52,1.84,141.0,-147.24780103,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.8300833908944636,13.0,1.61,235.0,933.47,1.83,0.8230778303305825,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.707474771469758,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.0238218216001848,0.449
mp-1421498,AlFeO3,3.2917824783689382,35.1211,8.0,2.6877291387460343,2.6877291387460343,1.52,1.84,141.0,-27.3780328,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.83,0.0,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,3.955828732210649,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.0,0.449
mp-1398131,AlFeO3,3.5118624036560937,35.1211,8.0,3.489045877256682,2.5211835317348483,1.52,1.84,141.0,-61.23728617,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.4698454682651518,13.0,1.61,235.0,933.47,1.83,1.1334500555540583,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.126959209953927,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,4.8393499691331275e-16,0.449
mp-21216,AlFeO3,3.937520475160992,35.1211,8.0,3.6139952961943806,3.4643699848262077,1.52,1.84,141.0,-296.94691471,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,1.0153113162105325,13.0,1.61,235.0,933.47,1.83,1.0010086433039922,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.234751410980199,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.8595024554104181,0.449
mp-1264966,AlFeO3,3.139710276391608,35.1211,8.0,3.241402610569797,2.866355980362099,1.52,1.84,141.0,-136.40831377,0.02658,80.0,5.985768,1.613,13.61805,15.7,17.36,3.44,0.9082416316664336,13.0,1.61,235.0,933.47,1.83,0.8025422516901312,26.0,1811.0,0.897,42.5,7874.0,7.9024,13.81,4.398481964523095,2.0,0.3873239436619718,13.0,0.7017227194008632,1429.0,7.09,0.0531741214235265,0.449
mp-756686,AlGaO3,2.989173010992066,35.1211,8.0,3.1114570909856845,2.7438691003144786,1.52,1.84,141.0,-132.64026703,0.02658,29.0,5.985768,1.613,13.61805,28.9,17.36,3.44,0.823564536134868,13.0,1.61,235.0,933.47,1.81,0.8271562107201684,31.0,302.91,0.897,42.5,5904.0,5.999301,5.585,5.2687506892658975,2.0,0.4366197183098592,13.0,0.677643998637108,1429.0,11.8,0.0372420143807334,0.373
mp-772187,AlGaO3,3.871956909375061,35.1211,8.0,3.6047104448338776,3.503845874587629,1.52,1.84,141.0,-268.81666199999995,0.02658,29.0,5.985768,1.613,13.61805,28.9,17.36,3.44,1.0316043307474414,13.0,1.61,235.0,933.47,1.81,0.9581528352282246,31.0,302.91,0.897,42.5,5904.0,5.999301,5.585,4.8711074792586135,2.0,0.4366197183098592,13.0,0.677643998637108,1429.0,11.8,0.8309041841255935,0.373
mp-772898,AlGaO3,3.892233616387918,35.1211,8.0,3.602476972045458,3.43160039195335,1.52,1.84,141.0,-268.84842403999994,0.02658,29.0,5.985768,1.613,13.61805,28.9,17.36,3.44,0.994680965933468,13.0,1.61,235.0,933.47,1.81,1.0016755012394054,31.0,302.91,0.897,42.5,5904.0,5.999301,5.585,4.815930265066557,2.0,0.4366197183098592,13.0,0.677643998637108,1429.0,11.8,0.8437448665411433,0.373
mp-1178550,AlInO3,3.0615965710293294,35.1211,8.0,3.134982507032981,2.8470712983443502,1.52,1.84,141.0,-129.71306709,0.02658,82.0,5.985768,1.613,13.61805,28.9,17.36,3.44,0.907306340047484,13.0,1.61,235.0,933.47,1.78,0.7945232426429786,49.0,429.75,0.897,42.5,7310.0,5.78636,3.291,6.212264874004164,2.0,0.647887323943662,13.0,0.5907665629144019,1429.0,15.76,0.050331446689734,0.233
mp-1183160,AlInO3,3.2170000854556005,35.1211,8.0,2.6266695706187004,1.85733586532084,1.52,1.84,141.0,-30.1223553,0.02658,82.0,5.985768,1.613,13.61805,28.9,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.78,0.0,49.0,429.75,0.897,42.5,7310.0,5.78636,3.291,6.148599466624492,2.0,0.647887323943662,13.0,0.5907665629144019,1429.0,15.76,0.0,0.233
mp-754157,AlInO3,3.5527187392656248,35.1211,8.0,3.522231734118968,2.9499697723217437,1.52,1.84,141.0,-64.95210703000002,0.02658,82.0,5.985768,1.613,13.61805,28.9,17.36,3.44,1.2897707253736752,13.0,1.61,235.0,933.47,1.78,0.4051256704427216,49.0,429.75,0.897,42.5,7310.0,5.78636,3.291,5.613815544700754,2.0,0.647887323943662,13.0,0.5907665629144019,1429.0,15.76,0.0002441155687362,0.233
mp-504482,AlInS3,3.8244901612978826,23.33788,16.0,3.794767821435436,3.3649283448648606,1.8,1.84,200.0,-137.51032637,0.205,82.0,5.985768,1.613,10.36001,28.9,15.53,2.58,1.1210323382955911,13.0,1.61,235.0,933.47,1.78,1.0876069969162512,49.0,429.75,0.897,42.5,7310.0,5.78636,3.291,3.243135497339496,2.0,0.5,13.0,0.6084705091732066,1960.0,15.76,0.2936601990362047,0.233
mp-862787,AlInSe3,4.003309389081814,21.19,34.0,3.938468929866031,3.298542849871162,1.9,1.84,195.0,-122.33284743000002,0.52,82.0,5.985768,1.613,9.75239,28.9,16.42,2.55,1.0348933718213662,13.0,1.61,235.0,933.47,1.78,0.8060499284400368,49.0,429.75,0.897,42.5,7310.0,5.78636,3.291,4.533450741263371,2.0,0.4646464646464647,13.0,0.6132322602359197,4819.0,15.76,0.3086134712049682,0.233
mp-1183133,AlIrO3,3.173179497080694,35.1211,8.0,2.590890210036348,1.83203603682654,1.52,1.84,141.0,-30.69491123,0.02658,150.0,5.985768,1.613,13.61805,151.0,17.36,3.44,0.0,13.0,1.61,235.0,933.47,2.2,0.0,77.0,2739.0,0.897,42.5,22650.0,8.96702,41.12,9.019511472830583,2.0,0.4788732394366198,13.0,0.6582827415331907,1429.0,8.52,0.0,0.131
mp-1246835,AlMoN3,3.456025029186509,29.6013,7.0,3.3500273783329164,3.22364281754191,1.55,1.84,7.0,-166.53387223,0.02583,139.0,5.985768,1.613,14.5341,71.9,13.54,3.04,1.0344154725220829,13.0,1.61,235.0,933.47,2.16,1.0551904134257435,42.0,2896.0,0.897,42.5,10280.0,7.09243,37.48,3.683221138552952,2.0,0.4041095890410959,13.0,0.6881356236425182,1251.0,9.38,0.5886979517423264,0.251
mp-1433892,AlMoO3,3.470788197280374,35.1211,8.0,2.833886696203732,2.833886696203732,1.52,1.84,141.0,-30.59653537,0.02658,139.0,5.985768,1.613,13.61805,71.9,17.36,3.44,0.0,13.0,1.61,235.0,933.47,2.16,0.0,42.0,2896.0,0.897,42.5,10280.0,7.09243,37.48,4.409089114959139,2.0,0.4859154929577464,13.0,0.6551629181136022,1429.0,9.38,0.0,0.251
mp-1389151,AlMoO3,3.628343741754609,35.1211,8.0,3.608427686976147,2.591611647834293,1.52,1.84,141.0,-66.19068903000002,0.02658,139.0,5.985768,1.613,13.61805,71.9,17.36,3.44,0.5092931021657071,13.0,1.61,235.0,933.47,2.16,1.136407113458689,42.0,2896.0,0.897,42.5,10280.0,7.09243,37.48,4.962853092618609,2.0,0.4859154929577464,13.0,0.6551629181136022,1429.0,9.38,3.1401849173675503e-16,0.251
mp-1248370,AlMoO3,3.536150732004363,35.1211,8.0,3.459925635390188,2.888588301475248,1.52,1.84,141.0,-209.20722213,0.02658,139.0,5.985768,1.613,13.61805,71.9,17.36,3.44,1.0254583009953089,13.0,1.61,235.0,933.47,2.16,0.9978707326862104,42.0,2896.0,0.897,42.5,10280.0,7.09243,37.48,5.309387956880381,2.0,0.4859154929577464,13.0,0.6551629181136022,1429.0,9.38,0.13624703516204,0.251
mp-1373731,AlMoO3,3.2604687408712256,35.1211,8.0,3.392088770245073,2.994126520960233,1.52,1.84,141.0,-142.33422139,0.02658,139.0,5.985768,1.613,13.61805,71.9,17.36,3.44,0.9860458813780412,13.0,1.61,235.0,933.47,2.16,0.7892063689920648,42.0,2896.0,0.897,42.5,10280.0,7.09243,37.48,5.101153769802972,2.0,0.4859154929577464,13.0,0.6551629181136022,1429.0,9.38,0.0480274515674936,0.251
mp-1416557,AlNiO3,3.169240749758844,35.1211,8.0,2.5876742363149194,2.5876742363149194,1.52,1.84,141.0,-23.75784631,0.02658,91.0,5.985768,1.613,13.61805,112.0,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.91,0.0,28.0,1728.0,0.897,42.5,8908.0,7.6398,17.48,4.529178568321998,2.0,0.3943661971830986,13.0,0.698178665262475,1429.0,6.59,0.0,0.444
mp-1400395,AlNiO3,3.316759122375827,35.1211,8.0,3.2898390583841675,2.3964923530857303,1.52,1.84,141.0,-57.40945859,0.02658,91.0,5.985768,1.613,13.61805,112.0,17.36,3.44,0.3919826469142698,13.0,1.61,235.0,933.47,1.91,1.092992803931323,28.0,1728.0,0.897,42.5,8908.0,7.6398,17.48,4.749782638649847,2.0,0.3943661971830986,13.0,0.698178665262475,1429.0,6.59,0.0,0.444
mp-1333178,AlNiO3,3.2953662225444558,35.1211,8.0,3.3395823333283565,3.254350127835846,1.52,1.84,141.0,-173.50856460999998,0.02658,91.0,5.985768,1.613,13.61805,112.0,17.36,3.44,1.1902415538382227,13.0,1.61,235.0,933.47,1.91,0.9652306214965868,28.0,1728.0,0.897,42.5,8908.0,7.6398,17.48,4.762671379910232,2.0,0.3943661971830986,13.0,0.698178665262475,1429.0,6.59,0.0918964802553876,0.444
mp-1376903,AlNiO3,2.929512502602144,35.1211,8.0,3.195876472927341,2.830872764817607,1.52,1.84,141.0,-116.0101426,0.02658,91.0,5.985768,1.613,13.61805,112.0,17.36,3.44,0.9657972054175809,13.0,1.61,235.0,933.47,1.91,0.781026075468645,28.0,1728.0,0.897,42.5,8908.0,7.6398,17.48,4.979643609684128,2.0,0.3943661971830986,13.0,0.698178665262475,1429.0,6.59,0.0156030300660631,0.444
mp-1183176,AlNiO3,3.167796292368064,35.1211,8.0,2.5864948417940514,1.8289280421366,1.52,1.84,141.0,-26.12944447,0.02658,91.0,5.985768,1.613,13.61805,112.0,17.36,3.44,0.0,13.0,1.61,235.0,933.47,1.91,0.0,28.0,1728.0,0.897,42.5,8908.0,7.6398,17.48,4.535349850366519,2.0,0.3943661971830986,13.0,0.698178665262475,1429.0,6.59,0.0,0.444
mp-1183154,AlPbO3,3.3207439198578457,35.1211,8.0,2.7113760567004657,1.9172323960397404,1.52,1.84,141.0,-30.795967,0.02658,35.0,5.985768,1.613,13.61805,35.1,17.36,3.44,0.0,13.0,1.61,235.0,933.47,2.33,0.0,82.0,600.61,0.897,42.5,11340.0,7.41663,4.774,8.31104147114496,2.0,0.8380281690140845,13.0,0.5296527805439466,1429.0,18.26,0.0,0.13
mp-776116,AlPdO3,3.3812732773908194,35.1211,8.0,3.157411743082593,3.017387242157005,1.52,1.84,141.0,-123.66486041,0.02658,72.0,5.985768,1.613,13.61805,53.7,17.36,3.44,0.890935748645681,13.0,1.61,235.0,933.47,2.2,0.7706275191681766,46.0,1828.05,0.897,42.5,12023.0,8.3369,16.74,5.241056916329727,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,8.56,0.0495716493677552,0.244
mp-1178574,AlPdO3,3.500073835531559,35.1211,8.0,3.4711028791102887,2.908941372872893,1.52,1.84,141.0,-61.32891459,0.02658,72.0,5.985768,1.613,13.61805,53.7,17.36,3.44,1.2236838254645237,13.0,1.61,235.0,933.47,2.2,0.420541340059831,46.0,1828.05,0.897,42.5,12023.0,8.3369,16.74,5.655285876067596,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,8.56,0.0023624505466963,0.244
mp-1178547,AlRhO3,3.48407873316079,35.1211,8.0,3.4573457924281934,2.8988301096995137,1.52,1.84,141.0,-68.69088520000001,0.02658,150.0,5.985768,1.613,13.61805,109.7,17.36,3.44,1.218670597122134,13.0,1.61,235.0,933.47,2.28,0.4416611476387456,45.0,2237.0,0.897,42.5,12450.0,7.4589,26.59,5.779151954153471,2.0,0.4683098591549296,13.0,0.6630185885945805,1429.0,8.28,0.000126230067542,0.243
mp-1371447,AlSbO3,3.3700205025031584,35.1211,8.0,3.2375674363898703,3.0496042865488824,1.52,1.84,141.0,-127.20770316,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,1.0427123135675582,13.0,1.61,235.0,933.47,2.05,0.8367697756515631,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,5.039883847069207,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,0.0269192988931066,0.207
mp-1374707,AlSbO3,3.79246508488988,35.1211,8.0,3.516606407594685,2.921293118211838,1.52,1.84,141.0,-189.02831188,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,1.02505125828706,13.0,1.61,235.0,933.47,2.05,0.9891252717225414,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,5.355637929534241,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,0.3039684616224454,0.207
mp-1261047,AlSbO3,3.834645837587498,35.1211,8.0,3.482072288250478,2.983372002395535,1.52,1.84,141.0,-132.74156806,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,1.2188170059248349,13.0,1.61,235.0,933.47,2.05,0.9747069892121504,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,4.023790304065402,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,0.4749455190174313,0.207
mp-1183134,AlSbO3,3.2510237894831957,35.1211,8.0,2.6544498086277284,1.87697946,1.52,1.84,141.0,-31.596829650000004,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,0.0,13.0,1.61,235.0,933.47,2.05,0.0,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,6.175507310361289,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,0.0,0.207
mp-1384267,AlSbO3,3.7692627107658434,35.1211,8.0,3.7500372484280176,2.68464726419227,1.52,1.84,141.0,-58.77842474999999,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,0.49112923580773,13.0,1.61,235.0,933.47,2.05,1.1087825810665244,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,4.803117319471719,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,3.1401849173675503e-16,0.207
mp-1421511,AlSbO3,3.508922759910618,35.1211,8.0,2.8650234362065,2.8650234362065,1.52,1.84,141.0,-26.602961540000003,0.02658,24.0,5.985768,1.613,13.61805,103.2,17.36,3.44,0.0,13.0,1.61,235.0,933.47,2.05,0.0,51.0,903.78,0.897,42.5,6697.0,8.60839,19.79,4.911471828166962,2.0,0.5352112676056339,13.0,0.6341255767062847,1429.0,18.19,0.0,0.207
mp-1079481,AlSBr3,3.4366031526112057,21.591,35.0,4.018256891451051,3.617402193232692,1.85,1.84,324.6,-29.55955067,0.12,0.205,5.985768,1.613,11.8138,200.0,19.78,2.96,1.317606609355613,13.0,1.61,235.0,933.47,2.58,0.1935659885174642,16.0,388.36,0.897,42.5,1960.0,10.36001,1.721,2.611485244982408,2.0,0.9387755102040816,13.0,0.4642714260685358,3120.0,15.53,1.1441112192104046,0.708
